Time Stamp,Type,Activity Id,Project Title,Outputs,Approval Date,GeoId,Name,Latitude,Longitude,Sectors,SectorCode,Donors,Commitments for this location,Disbursement for this location,Total Commitments,Total Disbursement,Transaction Type,CountryCode (ISO-2)
Wed Jun 26 03:00:01 NPT 2013,District,872381000000,Nepal Agriculture and Food Security Project,,58:03.2,7667450,Surkhet (Surkhet),28.51746,81.7787,"Agriculture, forestry, fishing and hunting - AGRICULTURE",52010,World Bank Trust Funds,2325000,,46500000,,,NP
Wed Jun 26 03:00:01 NPT 2013,District,872381000000,Nepal Agriculture and Food Security Project,,58:03.2,1283269,Kalikot (Kalikot),29.25,81.83333,"Agriculture, forestry, fishing and hunting - AGRICULTURE",52010,World Bank Trust Funds,2325000,,46500000,,,NP
Wed Jun 26 03:00:01 NPT 2013,District,872381000000,Nepal Agriculture and Food Security Project,,58:03.2,1282827,Salyan (Salyan Khalanga),28.41667,82.25,"Agriculture, forestry, fishing and hunting - AGRICULTURE",52010,World Bank Trust Funds,2325000,,46500000,,,NP
Wed Jun 26 03:00:01 NPT 2013,District,872381000000,Nepal Agriculture and Food Security Project,,58:03.2,1283037,Mugu (Gamgadhi),29.58333,82.41667,"Agriculture, forestry, fishing and hunting - AGRICULTURE",52010,World Bank Trust Funds,2325000,,46500000,,,NP
Wed Jun 26 03:00:01 NPT 2013,District,872381000000,Nepal Agriculture and Food Security Project,,58:03.2,1283425,Doti (Dipayal),29.25,80.91667,"Agriculture, forestry, fishing and hunting - AGRICULTURE",52010,World Bank Trust Funds,2325000,,46500000,,,NP
Wed Jun 26 03:00:01 NPT 2013,District,872381000000,Nepal Agriculture and Food Security Project,,58:03.2,1283497,Dailekh (Dullu),28.83333,81.66667,"Agriculture, forestry, fishing and hunting - AGRICULTURE",52010,World Bank Trust Funds,2325000,,46500000,,,NP
Wed Jun 26 03:00:01 NPT 2013,District,872381000000,Nepal Agriculture and Food Security Project,,58:03.2,1283428,Dolpa (Dolpa),29.16667,83.08333,"Agriculture, forestry, fishing and hunting - AGRICULTURE",52010,World Bank Trust Funds,2325000,,46500000,,,NP
Wed Jun 26 03:00:01 NPT 2013,District,872381000000,Nepal Agriculture and Food Security Project,,58:03.2,1283701,Baitadi (Baitadi),29.5,80.58333,"Agriculture, forestry, fishing and hunting - AGRICULTURE",52010,World Bank Trust Funds,2790000,,46500000,,,NP
Wed Jun 26 03:00:01 NPT 2013,District,872381000000,Nepal Agriculture and Food Security Project,,58:03.2,1283287,Jumla (Jumla Khalanga),29.27528,82.18333,"Agriculture, forestry, fishing and hunting - AGRICULTURE",52010,World Bank Trust Funds,2790000,,46500000,,,NP
Wed Jun 26 03:00:01 NPT 2013,District,872381000000,Nepal Agriculture and Food Security Project,,58:03.2,1283697,Bajura (Martadi),29.5,81.5,"Agriculture, forestry, fishing and hunting - AGRICULTURE",52010,World Bank Trust Funds,2325000,,46500000,,,NP
Wed Jun 26 03:00:01 NPT 2013,District,872381000000,Nepal Agriculture and Food Security Project,,58:03.2,1282888,Pyuthan (Pyuthan Khalanga),28.08333,82.83333,"Agriculture, forestry, fishing and hunting - AGRICULTURE",52010,World Bank Trust Funds,2790000,,46500000,,,NP
Wed Jun 26 03:00:01 NPT 2013,District,872381000000,Nepal Agriculture and Food Security Project,,58:03.2,1283485,Darchula (Darchula),29.91667,80.75,"Agriculture, forestry, fishing and hunting - AGRICULTURE",52010,World Bank Trust Funds,2325000,,46500000,,,NP
Wed Jun 26 03:00:01 NPT 2013,District,872381000000,Nepal Agriculture and Food Security Project,,58:03.2,1282843,Rukum (Musikot),28.75,82.58333,"Agriculture, forestry, fishing and hunting - AGRICULTURE",52010,World Bank Trust Funds,2790000,,46500000,,,NP
Wed Jun 26 03:00:01 NPT 2013,District,872381000000,Nepal Agriculture and Food Security Project,,58:03.2,1283743,Achham (Mangalsen),29.08333,81.33333,"Agriculture, forestry, fishing and hunting - AGRICULTURE",52010,World Bank Trust Funds,2325000,,46500000,,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,NagreGagarche,27.6123,85.8577,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Falate,27.0685,87.2196,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Khirauna,26.62321,86.19796,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Dolalghat,27.629,85.7056,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Kihun,27.94248,83.99069,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Barai,26.99819,86.55089,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Sangkosh,27.9395,84.9118,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Nallu,27.5481,85.3454,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Bhakilmi,28.33247,83.51572,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Deusa,27.46024,86.69866,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Mohoriyakot,28.1306,84.47398,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Kalpabrishykha,27.2221,85.6851,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Simthali,27.6494,85.7939,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Majhthana,28.2044,84.11733,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Danda Bazar,26.8739,87.3908,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Shankarpur,29.5182,80.62849,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Kalekanda,29.1201,81.5123,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Sunikot,29.59759,81.23113,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Katunje,27.9694,84.962,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Pokhara,28.64614,82.5981,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Jubing,27.60422,86.72821,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Pathamari,26.41427,88.05783,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Laxmipur Kotwani,26.9222,85.1087,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Dubidanda,28.16519,82.5407,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,RatnanagarN.P.,27.62873,84.51005,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Bhageswor,29.32897,80.3992,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Sankha,28.60625,82.52244,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Ralukadevi,27.9421,85.33659,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Setidobhan,28.15647,83.83208,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Thidingkha,26.99516,87.0075,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Gauda,28.17178,84.51277,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Laxmipurbelbichawa,27.0404,85.2697,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
